pot.label,census,calendar.date,rep,within.rep,density,treatment,species,researcher.inititals,number.of.plants,height.cm,number.of.leaves,final.mass.above,final.mass.below
38,3,,2,2,10,noshade,Salvia colombriae,,,,,,
38,3,,2,3,10,noshade,Salvia colombriae,,,,,,
39,3,,3,1,10,noshade,Salvia colombriae,,,,,,
39,3,,3,2,10,noshade,Salvia colombriae,,,,,,
39,3,,3,3,10,noshade,Salvia colombriae,,,,,,
40,3,,4,1,10,noshade,Salvia colombriae,,,,,,
40,3,,4,2,10,noshade,Salvia colombriae,,,,,,
40,3,,4,3,10,noshade,Salvia colombriae,,,,,,
41,3,,5,1,10,noshade,Salvia colombriae,,,,,,
41,3,,5,2,10,noshade,Salvia colombriae,,,,,,
41,3,,5,3,10,noshade,Salvia colombriae,,,,,,
42,3,,6,1,10,noshade,Salvia colombriae,,,,,,
42,3,,6,2,10,noshade,Salvia colombriae,,,,,,
42,3,,6,3,10,noshade,Salvia colombriae,,,,,,
43,3,,7,1,10,noshade,Salvia colombriae,,,,,,
43,3,,7,2,10,noshade,Salvia colombriae,,,,,,
43,3,,7,3,10,noshade,Salvia colombriae,,,,,,
44,3,,8,1,10,noshade,Salvia colombriae,,,,,,
44,3,,8,2,10,noshade,Salvia colombriae,,,,,,
44,3,,8,3,10,noshade,Salvia colombriae,,,,,,
45,3,,9,1,10,noshade,Salvia colombriae,,,,,,
45,3,,9,2,10,noshade,Salvia colombriae,,,,,,
45,3,,9,3,10,noshade,Salvia colombriae,,,,,,
46,3,,10,1,10,noshade,Salvia colombriae,,,,,,
46,3,,10,2,10,noshade,Salvia colombriae,,,,,,
46,3,,10,3,10,noshade,Salvia colombriae,,,,,,
47,3,,11,1,10,noshade,Salvia colombriae,,,,,,
47,3,,11,2,10,noshade,Salvia colombriae,,,,,,
47,3,,11,3,10,noshade,Salvia colombriae,,,,,,
48,3,,12,1,10,noshade,Salvia colombriae,,,,,,
48,3,,12,2,10,noshade,Salvia colombriae,,,,,,
48,3,,12,3,10,noshade,Salvia colombriae,,,,,,
49,3,,1,1,20,noshade,Salvia colombriae,,,,,,
49,3,,1,2,20,noshade,Salvia colombriae,,,,,,
49,3,,1,3,20,noshade,Salvia colombriae,,,,,,
50,3,,2,1,20,noshade,Salvia colombriae,,,,,,
50,3,,2,2,20,noshade,Salvia colombriae,,,,,,
50,3,,2,3,20,noshade,Salvia colombriae,,,,,,
51,3,,3,1,20,noshade,Salvia colombriae,,,,,,
51,3,,3,2,20,noshade,Salvia colombriae,,,,,,
51,3,,3,3,20,noshade,Salvia colombriae,,,,,,
52,3,,4,1,20,noshade,Salvia colombriae,,,,,,
52,3,,4,2,20,noshade,Salvia colombriae,,,,,,
52,3,,4,3,20,noshade,Salvia colombriae,,,,,,
53,3,,5,1,20,noshade,Salvia colombriae,,,,,,
53,3,,5,2,20,noshade,Salvia colombriae,,,,,,
53,3,,5,3,20,noshade,Salvia colombriae,,,,,,
54,3,,6,1,20,noshade,Salvia colombriae,,,,,,
54,3,,6,2,20,noshade,Salvia colombriae,,,,,,
54,3,,6,3,20,noshade,Salvia colombriae,,,,,,
55,3,,7,1,20,noshade,Salvia colombriae,,,,,,
55,3,,7,2,20,noshade,Salvia colombriae,,,,,,
55,3,,7,3,20,noshade,Salvia colombriae,,,,,,
56,3,,8,1,20,noshade,Salvia colombriae,,,,,,
56,3,,8,2,20,noshade,Salvia colombriae,,,,,,
56,3,,8,3,20,noshade,Salvia colombriae,,,,,,
57,3,,9,1,20,noshade,Salvia colombriae,,,,,,
57,3,,9,2,20,noshade,Salvia colombriae,,,,,,
57,3,,9,3,20,noshade,Salvia colombriae,,,,,,
58,3,,10,1,20,noshade,Salvia colombriae,,,,,,
58,3,,10,2,20,noshade,Salvia colombriae,,,,,,
58,3,,10,3,20,noshade,Salvia colombriae,,,,,,
59,3,,11,1,20,noshade,Salvia colombriae,,,,,,
59,3,,11,2,20,noshade,Salvia colombriae,,,,,,
59,3,,11,3,20,noshade,Salvia colombriae,,,,,,
60,3,,12,1,20,noshade,Salvia colombriae,,,,,,
60,3,,12,2,20,noshade,Salvia colombriae,,,,,,
60,3,,12,3,20,noshade,Salvia colombriae,,,,,,
61,3,,1,1,1,noshade,Phacelia tanacetifolia,,,,,,
62,3,,2,1,1,noshade,Phacelia tanacetifolia,,,,,,
63,3,,3,1,1,noshade,Phacelia tanacetifolia,,,,,,
64,3,,4,1,1,noshade,Phacelia tanacetifolia,,,,,,
65,3,,5,1,1,noshade,Phacelia tanacetifolia,,,,,,
66,3,,6,1,1,noshade,Phacelia tanacetifolia,,,,,,
67,3,,7,1,1,noshade,Phacelia tanacetifolia,,,,,,
68,3,,8,1,1,noshade,Phacelia tanacetifolia,,,,,,
69,3,,9,1,1,noshade,Phacelia tanacetifolia,,,,,,
70,3,,10,1,1,noshade,Phacelia tanacetifolia,,,,,,
71,3,,11,1,1,noshade,Phacelia tanacetifolia,,,,,,
72,3,,12,1,1,noshade,Phacelia tanacetifolia,,,,,,
73,3,,1,1,2,noshade,Phacelia tanacetifolia,,,,,,
73,3,,1,2,2,noshade,Phacelia tanacetifolia,,,,,,
74,3,,2,1,2,noshade,Phacelia tanacetifolia,,,,,,
74,3,,2,2,2,noshade,Phacelia tanacetifolia,,,,,,
75,3,,3,1,2,noshade,Phacelia tanacetifolia,,,,,,
75,3,,3,2,2,noshade,Phacelia tanacetifolia,,,,,,
76,3,,4,1,2,noshade,Phacelia tanacetifolia,,,,,,
76,3,,4,2,2,noshade,Phacelia tanacetifolia,,,,,,
77,3,,5,1,2,noshade,Phacelia tanacetifolia,,,,,,
77,3,,5,2,2,noshade,Phacelia tanacetifolia,,,,,,
78,3,,6,1,2,noshade,Phacelia tanacetifolia,,,,,,
78,3,,6,2,2,noshade,Phacelia tanacetifolia,,,,,,
79,3,,7,1,2,noshade,Phacelia tanacetifolia,,,,,,
79,3,,7,2,2,noshade,Phacelia tanacetifolia,,,,,,
80,3,,8,1,2,noshade,Phacelia tanacetifolia,,,,,,
80,3,,8,2,2,noshade,Phacelia tanacetifolia,,,,,,
81,3,,9,1,2,noshade,Phacelia tanacetifolia,,,,,,
81,3,,9,2,2,noshade,Phacelia tanacetifolia,,,,,,
82,3,,10,1,2,noshade,Phacelia tanacetifolia,,,,,,
82,3,,10,2,2,noshade,Phacelia tanacetifolia,,,,,,
83,3,,11,1,2,noshade,Phacelia tanacetifolia,,,,,,
83,3,,11,2,2,noshade,Phacelia tanacetifolia,,,,,,
84,3,,12,1,2,noshade,Phacelia tanacetifolia,,,,,,
84,3,,12,2,2,noshade,Phacelia tanacetifolia,,,,,,
85,3,,1,1,5,noshade,Phacelia tanacetifolia,,,,,,
85,3,,1,2,5,noshade,Phacelia tanacetifolia,,,,,,
85,3,,1,3,5,noshade,Phacelia tanacetifolia,,,,,,
86,3,,2,1,5,noshade,Phacelia tanacetifolia,,,,,,
86,3,,2,2,5,noshade,Phacelia tanacetifolia,,,,,,
86,3,,2,3,5,noshade,Phacelia tanacetifolia,,,,,,
87,3,,3,1,5,noshade,Phacelia tanacetifolia,,,,,,
87,3,,3,2,5,noshade,Phacelia tanacetifolia,,,,,,
87,3,,3,3,5,noshade,Phacelia tanacetifolia,,,,,,
88,3,,4,1,5,noshade,Phacelia tanacetifolia,,,,,,
88,3,,4,2,5,noshade,Phacelia tanacetifolia,,,,,,
88,3,,4,3,5,noshade,Phacelia tanacetifolia,,,,,,
89,3,,5,1,5,noshade,Phacelia tanacetifolia,,,,,,
89,3,,5,2,5,noshade,Phacelia tanacetifolia,,,,,,
89,3,,5,3,5,noshade,Phacelia tanacetifolia,,,,,,
90,3,,6,1,5,noshade,Phacelia tanacetifolia,,,,,,
90,3,,6,2,5,noshade,Phacelia tanacetifolia,,,,,,
90,3,,6,3,5,noshade,Phacelia tanacetifolia,,,,,,
91,3,,7,1,5,noshade,Phacelia tanacetifolia,,,,,,
91,3,,7,2,5,noshade,Phacelia tanacetifolia,,,,,,
91,3,,7,3,5,noshade,Phacelia tanacetifolia,,,,,,
92,3,,8,1,5,noshade,Phacelia tanacetifolia,,,,,,
92,3,,8,2,5,noshade,Phacelia tanacetifolia,,,,,,
92,3,,8,3,5,noshade,Phacelia tanacetifolia,,,,,,
93,3,,9,1,5,noshade,Phacelia tanacetifolia,,,,,,
93,3,,9,2,5,noshade,Phacelia tanacetifolia,,,,,,
93,3,,9,3,5,noshade,Phacelia tanacetifolia,,,,,,
94,3,,10,1,5,noshade,Phacelia tanacetifolia,,,,,,
94,3,,10,2,5,noshade,Phacelia tanacetifolia,,,,,,
94,3,,10,3,5,noshade,Phacelia tanacetifolia,,,,,,
95,3,,11,1,5,noshade,Phacelia tanacetifolia,,,,,,
95,3,,11,2,5,noshade,Phacelia tanacetifolia,,,,,,
95,3,,11,3,5,noshade,Phacelia tanacetifolia,,,,,,
96,3,,12,1,5,noshade,Phacelia tanacetifolia,,,,,,
96,3,,12,2,5,noshade,Phacelia tanacetifolia,,,,,,
96,3,,12,3,5,noshade,Phacelia tanacetifolia,,,,,,
97,3,,1,1,10,noshade,Phacelia tanacetifolia,,,,,,
97,3,,1,2,10,noshade,Phacelia tanacetifolia,,,,,,
97,3,,1,3,10,noshade,Phacelia tanacetifolia,,,,,,
98,3,,2,1,10,noshade,Phacelia tanacetifolia,,,,,,
98,3,,2,2,10,noshade,Phacelia tanacetifolia,,,,,,
98,3,,2,3,10,noshade,Phacelia tanacetifolia,,,,,,
99,3,,3,1,10,noshade,Phacelia tanacetifolia,,,,,,
99,3,,3,2,10,noshade,Phacelia tanacetifolia,,,,,,
99,3,,3,3,10,noshade,Phacelia tanacetifolia,,,,,,
100,3,,4,1,10,noshade,Phacelia tanacetifolia,,,,,,
100,3,,4,2,10,noshade,Phacelia tanacetifolia,,,,,,
100,3,,4,3,10,noshade,Phacelia tanacetifolia,,,,,,
101,3,,5,1,10,noshade,Phacelia tanacetifolia,,,,,,
101,3,,5,2,10,noshade,Phacelia tanacetifolia,,,,,,
101,3,,5,3,10,noshade,Phacelia tanacetifolia,,,,,,
102,3,,6,1,10,noshade,Phacelia tanacetifolia,,,,,,
102,3,,6,2,10,noshade,Phacelia tanacetifolia,,,,,,
102,3,,6,3,10,noshade,Phacelia tanacetifolia,,,,,,
103,3,,7,1,10,noshade,Phacelia tanacetifolia,,,,,,
103,3,,7,2,10,noshade,Phacelia tanacetifolia,,,,,,
103,3,,7,3,10,noshade,Phacelia tanacetifolia,,,,,,
104,3,,8,1,10,noshade,Phacelia tanacetifolia,,,,,,
104,3,,8,2,10,noshade,Phacelia tanacetifolia,,,,,,
104,3,,8,3,10,noshade,Phacelia tanacetifolia,,,,,,
105,3,,9,1,10,noshade,Phacelia tanacetifolia,,,,,,
105,3,,9,2,10,noshade,Phacelia tanacetifolia,,,,,,
105,3,,9,3,10,noshade,Phacelia tanacetifolia,,,,,,
106,3,,10,1,10,noshade,Phacelia tanacetifolia,,,,,,
106,3,,10,2,10,noshade,Phacelia tanacetifolia,,,,,,
106,3,,10,3,10,noshade,Phacelia tanacetifolia,,,,,,
107,3,,11,1,10,noshade,Phacelia tanacetifolia,,,,,,
107,3,,11,2,10,noshade,Phacelia tanacetifolia,,,,,,
107,3,,11,3,10,noshade,Phacelia tanacetifolia,,,,,,
108,3,,12,1,10,noshade,Phacelia tanacetifolia,,,,,,
108,3,,12,2,10,noshade,Phacelia tanacetifolia,,,,,,
108,3,,12,3,10,noshade,Phacelia tanacetifolia,,,,,,
109,3,,1,1,20,noshade,Phacelia tanacetifolia,,,,,,
109,3,,1,2,20,noshade,Phacelia tanacetifolia,,,,,,
109,3,,1,3,20,noshade,Phacelia tanacetifolia,,,,,,
110,3,,2,1,20,noshade,Phacelia tanacetifolia,,,,,,
110,3,,2,2,20,noshade,Phacelia tanacetifolia,,,,,,
110,3,,2,3,20,noshade,Phacelia tanacetifolia,,,,,,
111,3,,3,1,20,noshade,Phacelia tanacetifolia,,,,,,
111,3,,3,2,20,noshade,Phacelia tanacetifolia,,,,,,
111,3,,3,3,20,noshade,Phacelia tanacetifolia,,,,,,
112,3,,4,1,20,noshade,Phacelia tanacetifolia,,,,,,
112,3,,4,2,20,noshade,Phacelia tanacetifolia,,,,,,
112,3,,4,3,20,noshade,Phacelia tanacetifolia,,,,,,
113,3,,5,1,20,noshade,Phacelia tanacetifolia,,,,,,
113,3,,5,2,20,noshade,Phacelia tanacetifolia,,,,,,
113,3,,5,3,20,noshade,Phacelia tanacetifolia,,,,,,
114,3,,6,1,20,noshade,Phacelia tanacetifolia,,,,,,
114,3,,6,2,20,noshade,Phacelia tanacetifolia,,,,,,
114,3,,6,3,20,noshade,Phacelia tanacetifolia,,,,,,
115,3,,7,1,20,noshade,Phacelia tanacetifolia,,,,,,
115,3,,7,2,20,noshade,Phacelia tanacetifolia,,,,,,
115,3,,7,3,20,noshade,Phacelia tanacetifolia,,,,,,
116,3,,8,1,20,noshade,Phacelia tanacetifolia,,,,,,
116,3,,8,2,20,noshade,Phacelia tanacetifolia,,,,,,
116,3,,8,3,20,noshade,Phacelia tanacetifolia,,,,,,
117,3,,9,1,20,noshade,Phacelia tanacetifolia,,,,,,
117,3,,9,2,20,noshade,Phacelia tanacetifolia,,,,,,
117,3,,9,3,20,noshade,Phacelia tanacetifolia,,,,,,
118,3,,10,1,20,noshade,Phacelia tanacetifolia,,,,,,
118,3,,10,2,20,noshade,Phacelia tanacetifolia,,,,,,
118,3,,10,3,20,noshade,Phacelia tanacetifolia,,,,,,
119,3,,11,1,20,noshade,Phacelia tanacetifolia,,,,,,
119,3,,11,2,20,noshade,Phacelia tanacetifolia,,,,,,
119,3,,11,3,20,noshade,Phacelia tanacetifolia,,,,,,
120,3,,12,1,20,noshade,Phacelia tanacetifolia,,,,,,
120,3,,12,2,20,noshade,Phacelia tanacetifolia,,,,,,
120,3,,12,3,20,noshade,Phacelia tanacetifolia,,,,,,
121,3,,1,1,1,noshade,Plantago insularis,,,,,,
122,3,,2,1,1,noshade,Plantago insularis,,,,,,
123,3,,3,1,1,noshade,Plantago insularis,,,,,,
124,3,,4,1,1,noshade,Plantago insularis,,,,,,
125,3,,5,1,1,noshade,Plantago insularis,,,,,,
126,3,,6,1,1,noshade,Plantago insularis,,,,,,
127,3,,7,1,1,noshade,Plantago insularis,,,,,,
128,3,,8,1,1,noshade,Plantago insularis,,,,,,
129,3,,9,1,1,noshade,Plantago insularis,,,,,,
130,3,,10,1,1,noshade,Plantago insularis,,,,,,
131,3,,11,1,1,noshade,Plantago insularis,,,,,,
132,3,,12,1,1,noshade,Plantago insularis,,,,,,
133,3,,1,1,2,noshade,Plantago insularis,,,,,,
133,3,,1,2,2,noshade,Plantago insularis,,,,,,
134,3,,2,1,2,noshade,Plantago insularis,,,,,,
134,3,,2,2,2,noshade,Plantago insularis,,,,,,
135,3,,3,1,2,noshade,Plantago insularis,,,,,,
135,3,,3,2,2,noshade,Plantago insularis,,,,,,
136,3,,4,1,2,noshade,Plantago insularis,,,,,,
136,3,,4,2,2,noshade,Plantago insularis,,,,,,
137,3,,5,1,2,noshade,Plantago insularis,,,,,,
137,3,,5,2,2,noshade,Plantago insularis,,,,,,
138,3,,6,1,2,noshade,Plantago insularis,,,,,,
138,3,,6,2,2,noshade,Plantago insularis,,,,,,
139,3,,7,1,2,noshade,Plantago insularis,,,,,,
139,3,,7,2,2,noshade,Plantago insularis,,,,,,
140,3,,8,1,2,noshade,Plantago insularis,,,,,,
140,3,,8,2,2,noshade,Plantago insularis,,,,,,
141,3,,9,1,2,noshade,Plantago insularis,,,,,,
141,3,,9,2,2,noshade,Plantago insularis,,,,,,
142,3,,10,1,2,noshade,Plantago insularis,,,,,,
142,3,,10,2,2,noshade,Plantago insularis,,,,,,
143,3,,11,1,2,noshade,Plantago insularis,,,,,,
143,3,,11,2,2,noshade,Plantago insularis,,,,,,
144,3,,12,1,2,noshade,Plantago insularis,,,,,,
144,3,,12,2,2,noshade,Plantago insularis,,,,,,
145,3,,1,1,5,noshade,Plantago insularis,,,,,,
145,3,,1,2,5,noshade,Plantago insularis,,,,,,
145,3,,1,3,5,noshade,Plantago insularis,,,,,,
146,3,,2,1,5,noshade,Plantago insularis,,,,,,
146,3,,2,2,5,noshade,Plantago insularis,,,,,,
146,3,,2,3,5,noshade,Plantago insularis,,,,,,
147,3,,3,1,5,noshade,Plantago insularis,,,,,,
147,3,,3,2,5,noshade,Plantago insularis,,,,,,
147,3,,3,3,5,noshade,Plantago insularis,,,,,,
148,3,,4,1,5,noshade,Plantago insularis,,,,,,
148,3,,4,2,5,noshade,Plantago insularis,,,,,,
148,3,,4,3,5,noshade,Plantago insularis,,,,,,
149,3,,5,1,5,noshade,Plantago insularis,,,,,,
149,3,,5,2,5,noshade,Plantago insularis,,,,,,
149,3,,5,3,5,noshade,Plantago insularis,,,,,,
150,3,,6,1,5,noshade,Plantago insularis,,,,,,
150,3,,6,2,5,noshade,Plantago insularis,,,,,,
150,3,,6,3,5,noshade,Plantago insularis,,,,,,
151,3,,7,1,5,noshade,Plantago insularis,,,,,,
151,3,,7,2,5,noshade,Plantago insularis,,,,,,
151,3,,7,3,5,noshade,Plantago insularis,,,,,,
152,3,,8,1,5,noshade,Plantago insularis,,,,,,
152,3,,8,2,5,noshade,Plantago insularis,,,,,,
152,3,,8,3,5,noshade,Plantago insularis,,,,,,
153,3,,9,1,5,noshade,Plantago insularis,,,,,,
153,3,,9,2,5,noshade,Plantago insularis,,,,,,
153,3,,9,3,5,noshade,Plantago insularis,,,,,,
154,3,,10,1,5,noshade,Plantago insularis,,,,,,
154,3,,10,2,5,noshade,Plantago insularis,,,,,,
154,3,,10,3,5,noshade,Plantago insularis,,,,,,
155,3,,11,1,5,noshade,Plantago insularis,,,,,,
155,3,,11,2,5,noshade,Plantago insularis,,,,,,
155,3,,11,3,5,noshade,Plantago insularis,,,,,,
156,3,,12,1,5,noshade,Plantago insularis,,,,,,
156,3,,12,2,5,noshade,Plantago insularis,,,,,,
156,3,,12,3,5,noshade,Plantago insularis,,,,,,
157,3,,1,1,10,noshade,Plantago insularis,,,,,,
157,3,,1,2,10,noshade,Plantago insularis,,,,,,
157,3,,1,3,10,noshade,Plantago insularis,,,,,,
158,3,,2,1,10,noshade,Plantago insularis,,,,,,
158,3,,2,2,10,noshade,Plantago insularis,,,,,,
158,3,,2,3,10,noshade,Plantago insularis,,,,,,
159,3,,3,1,10,noshade,Plantago insularis,,,,,,
159,3,,3,2,10,noshade,Plantago insularis,,,,,,
159,3,,3,3,10,noshade,Plantago insularis,,,,,,
160,3,,4,1,10,noshade,Plantago insularis,,,,,,
160,3,,4,2,10,noshade,Plantago insularis,,,,,,
160,3,,4,3,10,noshade,Plantago insularis,,,,,,
161,3,,5,1,10,noshade,Plantago insularis,,,,,,
161,3,,5,2,10,noshade,Plantago insularis,,,,,,
161,3,,5,3,10,noshade,Plantago insularis,,,,,,
162,3,,6,1,10,noshade,Plantago insularis,,,,,,
162,3,,6,2,10,noshade,Plantago insularis,,,,,,
162,3,,6,3,10,noshade,Plantago insularis,,,,,,
163,3,,7,1,10,noshade,Plantago insularis,,,,,,
163,3,,7,2,10,noshade,Plantago insularis,,,,,,
163,3,,7,3,10,noshade,Plantago insularis,,,,,,
164,3,,8,1,10,noshade,Plantago insularis,,,,,,
164,3,,8,2,10,noshade,Plantago insularis,,,,,,
164,3,,8,3,10,noshade,Plantago insularis,,,,,,
165,3,,9,1,10,noshade,Plantago insularis,,,,,,
165,3,,9,2,10,noshade,Plantago insularis,,,,,,
165,3,,9,3,10,noshade,Plantago insularis,,,,,,
166,3,,10,1,10,noshade,Plantago insularis,,,,,,
166,3,,10,2,10,noshade,Plantago insularis,,,,,,
166,3,,10,3,10,noshade,Plantago insularis,,,,,,
167,3,,11,1,10,noshade,Plantago insularis,,,,,,
167,3,,11,2,10,noshade,Plantago insularis,,,,,,
167,3,,11,3,10,noshade,Plantago insularis,,,,,,
168,3,,12,1,10,noshade,Plantago insularis,,,,,,
168,3,,12,2,10,noshade,Plantago insularis,,,,,,
168,3,,12,3,10,noshade,Plantago insularis,,,,,,
169,3,,1,1,20,noshade,Plantago insularis,,,,,,
169,3,,1,2,20,noshade,Plantago insularis,,,,,,
169,3,,1,3,20,noshade,Plantago insularis,,,,,,
170,3,,2,1,20,noshade,Plantago insularis,,,,,,
170,3,,2,2,20,noshade,Plantago insularis,,,,,,
170,3,,2,3,20,noshade,Plantago insularis,,,,,,
171,3,,3,1,20,noshade,Plantago insularis,,,,,,
171,3,,3,2,20,noshade,Plantago insularis,,,,,,
171,3,,3,3,20,noshade,Plantago insularis,,,,,,
172,3,,4,1,20,noshade,Plantago insularis,,,,,,
172,3,,4,2,20,noshade,Plantago insularis,,,,,,
172,3,,4,3,20,noshade,Plantago insularis,,,,,,
173,3,,5,1,20,noshade,Plantago insularis,,,,,,
173,3,,5,2,20,noshade,Plantago insularis,,,,,,
173,3,,5,3,20,noshade,Plantago insularis,,,,,,
174,3,,6,1,20,noshade,Plantago insularis,,,,,,
174,3,,6,2,20,noshade,Plantago insularis,,,,,,
174,3,,6,3,20,noshade,Plantago insularis,,,,,,
175,3,,7,1,20,noshade,Plantago insularis,,,,,,
175,3,,7,2,20,noshade,Plantago insularis,,,,,,
175,3,,7,3,20,noshade,Plantago insularis,,,,,,
176,3,,8,1,20,noshade,Plantago insularis,,,,,,
176,3,,8,2,20,noshade,Plantago insularis,,,,,,
176,3,,8,3,20,noshade,Plantago insularis,,,,,,
177,3,,9,1,20,noshade,Plantago insularis,,,,,,
177,3,,9,2,20,noshade,Plantago insularis,,,,,,
177,3,,9,3,20,noshade,Plantago insularis,,,,,,
178,3,,10,1,20,noshade,Plantago insularis,,,,,,
178,3,,10,2,20,noshade,Plantago insularis,,,,,,
178,3,,10,3,20,noshade,Plantago insularis,,,,,,
179,3,,11,1,20,noshade,Plantago insularis,,,,,,
179,3,,11,2,20,noshade,Plantago insularis,,,,,,
179,3,,11,3,20,noshade,Plantago insularis,,,,,,
180,3,,12,1,20,noshade,Plantago insularis,,,,,,
180,3,,12,2,20,noshade,Plantago insularis,,,,,,
180,3,,12,3,20,noshade,Plantago insularis,,,,,,
181,3,,1,1,1,shade,Salvia colombriae,,,,,,
182,3,,2,1,1,shade,Salvia colombriae,,,,,,
183,3,,3,1,1,shade,Salvia colombriae,,,,,,
184,3,,4,1,1,shade,Salvia colombriae,,,,,,
185,3,,5,1,1,shade,Salvia colombriae,,,,,,
186,3,,6,1,1,shade,Salvia colombriae,,,,,,
187,3,,7,1,1,shade,Salvia colombriae,,,,,,
188,3,,8,1,1,shade,Salvia colombriae,,,,,,
189,3,,9,1,1,shade,Salvia colombriae,,,,,,
190,3,,10,1,1,shade,Salvia colombriae,,,,,,
191,3,,11,1,1,shade,Salvia colombriae,,,,,,
192,3,,12,1,1,shade,Salvia colombriae,,,,,,
193,3,,1,1,2,shade,Salvia colombriae,,,,,,
193,3,,1,2,2,shade,Salvia colombriae,,,,,,
194,3,,2,1,2,shade,Salvia colombriae,,,,,,
194,3,,2,2,2,shade,Salvia colombriae,,,,,,
195,3,,3,1,2,shade,Salvia colombriae,,,,,,
195,3,,3,2,2,shade,Salvia colombriae,,,,,,
196,3,,4,1,2,shade,Salvia colombriae,,,,,,
196,3,,4,2,2,shade,Salvia colombriae,,,,,,
197,3,,5,1,2,shade,Salvia colombriae,,,,,,
197,3,,5,2,2,shade,Salvia colombriae,,,,,,
198,3,,6,1,2,shade,Salvia colombriae,,,,,,
198,3,,6,2,2,shade,Salvia colombriae,,,,,,
199,3,,7,1,2,shade,Salvia colombriae,,,,,,
199,3,,7,2,2,shade,Salvia colombriae,,,,,,
200,3,,8,1,2,shade,Salvia colombriae,,,,,,
200,3,,8,2,2,shade,Salvia colombriae,,,,,,
201,3,,9,1,2,shade,Salvia colombriae,,,,,,
201,3,,9,2,2,shade,Salvia colombriae,,,,,,
202,3,,10,1,2,shade,Salvia colombriae,,,,,,
202,3,,10,2,2,shade,Salvia colombriae,,,,,,
203,3,,11,1,2,shade,Salvia colombriae,,,,,,
203,3,,11,2,2,shade,Salvia colombriae,,,,,,
204,3,,12,1,2,shade,Salvia colombriae,,,,,,
204,3,,12,2,2,shade,Salvia colombriae,,,,,,
205,3,,1,1,5,shade,Salvia colombriae,,,,,,
205,3,,1,2,5,shade,Salvia colombriae,,,,,,
205,3,,1,3,5,shade,Salvia colombriae,,,,,,
206,3,,2,1,5,shade,Salvia colombriae,,,,,,
206,3,,2,2,5,shade,Salvia colombriae,,,,,,
206,3,,2,3,5,shade,Salvia colombriae,,,,,,
207,3,,3,1,5,shade,Salvia colombriae,,,,,,
207,3,,3,2,5,shade,Salvia colombriae,,,,,,
207,3,,3,3,5,shade,Salvia colombriae,,,,,,
208,3,,4,1,5,shade,Salvia colombriae,,,,,,
208,3,,4,2,5,shade,Salvia colombriae,,,,,,
208,3,,4,3,5,shade,Salvia colombriae,,,,,,
209,3,,5,1,5,shade,Salvia colombriae,,,,,,
209,3,,5,2,5,shade,Salvia colombriae,,,,,,
209,3,,5,3,5,shade,Salvia colombriae,,,,,,
210,3,,6,1,5,shade,Salvia colombriae,,,,,,
210,3,,6,2,5,shade,Salvia colombriae,,,,,,
210,3,,6,3,5,shade,Salvia colombriae,,,,,,
211,3,,7,1,5,shade,Salvia colombriae,,,,,,
211,3,,7,2,5,shade,Salvia colombriae,,,,,,
211,3,,7,3,5,shade,Salvia colombriae,,,,,,
212,3,,8,1,5,shade,Salvia colombriae,,,,,,
212,3,,8,2,5,shade,Salvia colombriae,,,,,,
212,3,,8,3,5,shade,Salvia colombriae,,,,,,
213,3,,9,1,5,shade,Salvia colombriae,,,,,,
213,3,,9,2,5,shade,Salvia colombriae,,,,,,
213,3,,9,3,5,shade,Salvia colombriae,,,,,,
214,3,,10,1,5,shade,Salvia colombriae,,,,,,
214,3,,10,2,5,shade,Salvia colombriae,,,,,,
214,3,,10,3,5,shade,Salvia colombriae,,,,,,
215,3,,11,1,5,shade,Salvia colombriae,,,,,,
215,3,,11,2,5,shade,Salvia colombriae,,,,,,
215,3,,11,3,5,shade,Salvia colombriae,,,,,,
216,3,,12,1,5,shade,Salvia colombriae,,,,,,
216,3,,12,2,5,shade,Salvia colombriae,,,,,,
216,3,,12,3,5,shade,Salvia colombriae,,,,,,
217,3,,1,1,10,shade,Salvia colombriae,,,,,,
217,3,,1,2,10,shade,Salvia colombriae,,,,,,
217,3,,1,3,10,shade,Salvia colombriae,,,,,,
218,3,,2,1,10,shade,Salvia colombriae,,,,,,
218,3,,2,2,10,shade,Salvia colombriae,,,,,,
218,3,,2,3,10,shade,Salvia colombriae,,,,,,
219,3,,3,1,10,shade,Salvia colombriae,,,,,,
219,3,,3,2,10,shade,Salvia colombriae,,,,,,
219,3,,3,3,10,shade,Salvia colombriae,,,,,,
220,3,,4,1,10,shade,Salvia colombriae,,,,,,
220,3,,4,2,10,shade,Salvia colombriae,,,,,,
220,3,,4,3,10,shade,Salvia colombriae,,,,,,
221,3,,5,1,10,shade,Salvia colombriae,,,,,,
221,3,,5,2,10,shade,Salvia colombriae,,,,,,
221,3,,5,3,10,shade,Salvia colombriae,,,,,,
222,3,,6,1,10,shade,Salvia colombriae,,,,,,
222,3,,6,2,10,shade,Salvia colombriae,,,,,,
222,3,,6,3,10,shade,Salvia colombriae,,,,,,
223,3,,7,1,10,shade,Salvia colombriae,,,,,,
223,3,,7,2,10,shade,Salvia colombriae,,,,,,
223,3,,7,3,10,shade,Salvia colombriae,,,,,,
224,3,,8,1,10,shade,Salvia colombriae,,,,,,
224,3,,8,2,10,shade,Salvia colombriae,,,,,,
224,3,,8,3,10,shade,Salvia colombriae,,,,,,
225,3,,9,1,10,shade,Salvia colombriae,,,,,,
