rep,dt,n,cor,sub_n
81,2018-10-24T14:09:06Z,NA,0.01960863444762525,50
82,2018-10-24T14:09:06Z,NA,0.04990372138641948,50
83,2018-10-24T14:09:06Z,NA,0.05488797093767538,50
84,2018-10-24T14:09:06Z,NA,0.24652160819068097,50
85,2018-10-24T14:09:06Z,NA,0.10125480410404844,50
86,2018-10-24T14:09:06Z,NA,-0.08632912296972547,50
87,2018-10-24T14:09:06Z,NA,-0.25705407778120676,50
88,2018-10-24T14:09:06Z,NA,0.06223929225769941,50
89,2018-10-24T14:09:06Z,NA,0.21128639196144589,50
90,2018-10-24T14:09:06Z,NA,0.07079151679751239,50
91,2018-10-24T14:09:06Z,NA,-0.2113500608865328,50
92,2018-10-24T14:09:06Z,NA,0.11034436204611761,50
93,2018-10-24T14:09:06Z,NA,-0.2853547811057678,50
94,2018-10-24T14:09:06Z,NA,0.056598879992387365,50
95,2018-10-24T14:09:06Z,NA,0.17967834627015858,50
96,2018-10-24T14:09:06Z,NA,-0.18778758032776305,50
97,2018-10-24T14:09:06Z,NA,0.16598597429734702,50
98,2018-10-24T14:09:06Z,NA,-0.1330748645999334,50
99,2018-10-24T14:09:06Z,NA,-0.013250091963529958,50
100,2018-10-24T14:09:06Z,NA,0.33485623196511954,50
1,2019-06-19T13:51:04Z,75,0.3459968600289337,50
2,2019-06-19T13:51:04Z,75,0.6167767916797177,50
3,2019-06-19T13:51:04Z,75,0.5704845060241341,50
4,2019-06-19T13:51:04Z,75,0.6740257628411761,50
5,2019-06-19T13:51:04Z,75,0.5707440352445173,50
6,2019-06-19T13:51:04Z,75,0.48039740232145967,50
7,2019-06-19T13:51:04Z,75,0.813336537133422,50
8,2019-06-19T13:51:04Z,75,0.679689904251186,50
9,2019-06-19T13:51:04Z,75,0.6434378210915844,50
10,2019-06-19T13:51:04Z,75,0.5966924036928755,50
11,2019-06-19T13:51:04Z,75,0.6756111005218521,50
12,2019-06-19T13:51:04Z,75,0.5825765066807073,50
13,2019-06-19T13:51:04Z,75,0.6123144209001999,50
14,2019-06-19T13:51:04Z,75,0.6425655029528368,50
15,2019-06-19T13:51:04Z,75,0.7249862231910403,50
16,2019-06-19T13:51:04Z,75,0.7319352288002159,50
17,2019-06-19T13:51:04Z,75,0.6527292781169256,50
18,2019-06-19T13:51:04Z,75,0.7316806890021863,50
19,2019-06-19T13:51:04Z,75,0.6676867573754132,50
20,2019-06-19T13:51:04Z,75,0.5398058016330711,50
21,2019-06-19T13:51:04Z,75,0.5534478872511724,50
22,2019-06-19T13:51:04Z,75,0.6146007339056726,50
23,2019-06-19T13:51:04Z,75,0.5592974255996808,50
24,2019-06-19T13:51:04Z,75,0.625463840636236,50
25,2019-06-19T13:51:04Z,75,0.7089088082760926,50
26,2019-06-19T13:51:04Z,75,0.501163033701379,50
27,2019-06-19T13:51:04Z,75,0.4685328782094286,50
28,2019-06-19T13:51:04Z,75,0.5423223302909724,50
29,2019-06-19T13:51:04Z,75,0.7170274070096893,50
30,2019-06-19T13:51:04Z,75,0.5091663089253338,50
31,2019-06-19T13:51:04Z,75,0.5844544932552969,50
32,2019-06-19T13:51:04Z,75,0.5556695411359098,50
33,2019-06-19T13:51:04Z,75,0.5348487307343066,50
34,2019-06-19T13:51:04Z,75,0.6556467710963346,50
35,2019-06-19T13:51:04Z,75,0.6283474131534672,50
36,2019-06-19T13:51:04Z,75,0.6359424050444938,50
37,2019-06-19T13:51:04Z,75,0.6542963401731935,50
38,2019-06-19T13:51:04Z,75,0.6053481451072413,50
39,2019-06-19T13:51:04Z,75,0.6978003363200149,50
40,2019-06-19T13:51:04Z,75,0.43401206305153,50
41,2019-06-19T13:51:04Z,75,0.3507384959704284,50
42,2019-06-19T13:51:04Z,75,0.6736727300662502,50
43,2019-06-19T13:51:04Z,75,0.6218757845325285,50
44,2019-06-19T13:51:04Z,75,0.4076859926963674,50
45,2019-06-19T13:51:04Z,75,0.15719292505554922,50
46,2019-06-19T13:51:04Z,75,0.7375842457752795,50
47,2019-06-19T13:51:04Z,75,0.5739416253643619,50
48,2019-06-19T13:51:04Z,75,0.7345165904768727,50
49,2019-06-19T13:51:04Z,75,0.5513157991298054,50
50,2019-06-19T13:51:04Z,75,0.6656830052618112,50
51,2019-06-19T13:51:04Z,75,0.12053445013110518,50
52,2019-06-19T13:51:04Z,75,0.5150407776325099,50
53,2019-06-19T13:51:04Z,75,0.5467673413883091,50
54,2019-06-19T13:51:04Z,75,0.6438378549707665,50
55,2019-06-19T13:51:04Z,75,0.616181094901268,50
56,2019-06-19T13:51:04Z,75,0.6855325164587711,50
57,2019-06-19T13:51:04Z,75,0.6303271005343722,50
58,2019-06-19T13:51:04Z,75,0.5486233959805761,50
59,2019-06-19T13:51:04Z,75,0.12925766843524936,50
60,2019-06-19T13:51:04Z,75,0.6932180088351019,50
61,2019-06-19T13:51:04Z,75,0.5306086314330732,50
62,2019-06-19T13:51:04Z,75,0.6580227076247046,50
63,2019-06-19T13:51:04Z,75,0.3758266312218896,50
64,2019-06-19T13:51:04Z,75,0.6866057681073746,50
65,2019-06-19T13:51:04Z,75,0.6219339977352667,50
66,2019-06-19T13:51:04Z,75,0.49363546839665606,50
67,2019-06-19T13:51:04Z,75,0.41501522754058384,50
68,2019-06-19T13:51:04Z,75,0.7537264942871976,50
69,2019-06-19T13:51:04Z,75,0.6314950939672263,50
70,2019-06-19T13:51:04Z,75,0.7059994347170638,50
71,2019-06-19T13:51:04Z,75,0.6661237604907058,50
72,2019-06-19T13:51:04Z,75,0.4714680389433248,50
73,2019-06-19T13:51:04Z,75,0.5744323261904278,50
74,2019-06-19T13:51:04Z,75,0.4332405266995574,50
75,2019-06-19T13:51:04Z,75,0.6241503284175289,50
76,2019-06-19T13:51:04Z,75,0.610795729521937,50
77,2019-06-19T13:51:04Z,75,0.610483844685936,50
78,2019-06-19T13:51:04Z,75,0.6433240315771636,50
79,2019-06-19T13:51:04Z,75,0.7269210242619701,50
80,2019-06-19T13:51:04Z,75,0.6545321989534642,50
81,2019-06-19T13:51:04Z,75,0.5266986687259745,50
82,2019-06-19T13:51:04Z,75,0.7129821625832758,50
83,2019-06-19T13:51:04Z,75,0.2577144541770448,50
84,2019-06-19T13:51:04Z,75,0.29976188796619796,50
85,2019-06-19T13:51:04Z,75,0.6647123559064498,50
86,2019-06-19T13:51:04Z,75,0.6456105463808897,50
87,2019-06-19T13:51:04Z,75,0.5037754090652464,50
88,2019-06-19T13:51:04Z,75,0.5822377668008828,50
89,2019-06-19T13:51:04Z,75,0.6642239107303378,50
90,2019-06-19T13:51:04Z,75,0.7067187592450099,50
91,2019-06-19T13:51:04Z,75,0.6872066253881945,50
92,2019-06-19T13:51:04Z,75,0.1435229541093479,50
93,2019-06-19T13:51:04Z,75,0.6865443676104526,50
94,2019-06-19T13:51:04Z,75,0.7250856411456753,50
95,2019-06-19T13:51:04Z,75,0.6982642195959423,50
96,2019-06-19T13:51:04Z,75,0.464785335873146,50
97,2019-06-19T13:51:04Z,75,0.6983050034062797,50
98,2019-06-19T13:51:04Z,75,0.7489493569948565,50
99,2019-06-19T13:51:04Z,75,0.6553611148996029,50
100,2019-06-19T13:51:04Z,75,0.6390017468116436,50
1,2019-06-19T13:51:04Z,70,0.5930658840623559,50
2,2019-06-19T13:51:04Z,70,0.6711561359240071,50
3,2019-06-19T13:51:04Z,70,0.6137418300278067,50
4,2019-06-19T13:51:04Z,70,0.6879343230460598,50
5,2019-06-19T13:51:04Z,70,0.48429378376560966,50
6,2019-06-19T13:51:04Z,70,-0.00626648080655371,50
7,2019-06-19T13:51:04Z,70,0.7091868498309051,50
8,2019-06-19T13:51:04Z,70,0.6528399893558433,50
9,2019-06-19T13:51:04Z,70,0.7261015639360211,50
10,2019-06-19T13:51:04Z,70,0.4536432755300322,50
11,2019-06-19T13:51:04Z,70,0.6287542843155183,50
12,2019-06-19T13:51:04Z,70,0.6050955355933579,50
13,2019-06-19T13:51:04Z,70,0.5206212360686873,50
14,2019-06-19T13:51:04Z,70,0.719501880669273,50
15,2019-06-19T13:51:04Z,70,0.5432233643039993,50
16,2019-06-19T13:51:04Z,70,0.7048054906648565,50
17,2019-06-19T13:51:04Z,70,0.6584698868030127,50
18,2019-06-19T13:51:04Z,70,0.7431559499871826,50
19,2019-06-19T13:51:04Z,70,0.6417487285512717,50
20,2019-06-19T13:51:04Z,70,0.5221916829507867,50
21,2019-06-19T13:51:04Z,70,0.5984328472987962,50
22,2019-06-19T13:51:04Z,70,0.43609793176227407,50
23,2019-06-19T13:51:04Z,70,0.539783228588621,50
24,2019-06-19T13:51:04Z,70,0.5086382775938153,50
25,2019-06-19T13:51:04Z,70,0.5197100446052322,50
26,2019-06-19T13:51:04Z,70,0.6683483199799807,50
27,2019-06-19T13:51:04Z,70,0.5458743914987952,50
28,2019-06-19T13:51:04Z,70,0.571960535259582,50
29,2019-06-19T13:51:04Z,70,0.5515824175386975,50
30,2019-06-19T13:51:04Z,70,0.51472883956399,50
31,2019-06-19T13:51:04Z,70,0.5668994700253978,50
32,2019-06-19T13:51:04Z,70,0.6033923648055505,50
33,2019-06-19T13:51:04Z,70,0.6770870226344298,50
34,2019-06-19T13:51:04Z,70,0.7066595244729662,50
35,2019-06-19T13:51:04Z,70,0.44723159102678695,50
36,2019-06-19T13:51:04Z,70,0.674167400200376,50
37,2019-06-19T13:51:04Z,70,0.573246101644939,50
38,2019-06-19T13:51:04Z,70,0.567184219595536,50
39,2019-06-19T13:51:04Z,70,0.65935436103933,50
40,2019-06-19T13:51:04Z,70,0.5775548788009339,50
41,2019-06-19T13:51:04Z,70,0.6709404652929577,50
42,2019-06-19T13:51:04Z,70,0.5566913698756951,50
43,2019-06-19T13:51:04Z,70,0.13651066608452425,50
44,2019-06-19T13:51:04Z,70,0.006028366861495662,50
45,2019-06-19T13:51:04Z,70,0.6390995701487955,50
46,2019-06-19T13:51:04Z,70,0.7305504259323353,50
47,2019-06-19T13:51:04Z,70,0.6694940437125209,50
48,2019-06-19T13:51:04Z,70,0.6730374291536118,50
49,2019-06-19T13:51:04Z,70,0.6007294406117657,50
50,2019-06-19T13:51:04Z,70,0.6772853629594253,50
51,2019-06-19T13:51:04Z,70,0.6946855054441916,50
52,2019-06-19T13:51:04Z,70,0.7306980864675239,50
53,2019-06-19T13:51:04Z,70,0.6516090671207938,50
54,2019-06-19T13:51:04Z,70,0.6650540763064776,50
55,2019-06-19T13:51:04Z,70,0.6114669658729556,50
56,2019-06-19T13:51:04Z,70,0.503781943682664,50
57,2019-06-19T13:51:04Z,70,0.6354890016541257,50
58,2019-06-19T13:51:04Z,70,0.4727210448986229,50
59,2019-06-19T13:51:04Z,70,0.676379272356589,50
60,2019-06-19T13:51:04Z,70,0.5510676231218453,50
61,2019-06-19T13:51:04Z,70,0.6118725966382438,50
62,2019-06-19T13:51:04Z,70,0.6781513515614904,50
63,2019-06-19T13:51:04Z,70,0.6482898513360358,50
64,2019-06-19T13:51:04Z,70,0.54527837940829,50
65,2019-06-19T13:51:04Z,70,0.5891894302035218,50
66,2019-06-19T13:51:04Z,70,0.6443054720378272,50
67,2019-06-19T13:51:04Z,70,0.7342522731973062,50
68,2019-06-19T13:51:04Z,70,0.7571918620187285,50
69,2019-06-19T13:51:04Z,70,0.6618165232106688,50
70,2019-06-19T13:51:04Z,70,0.7195208651449793,50
71,2019-06-19T13:51:04Z,70,0.44086007727329923,50
72,2019-06-19T13:51:04Z,70,0.5147194449240684,50
73,2019-06-19T13:51:04Z,70,-0.1565515775949337,50
74,2019-06-19T13:51:04Z,70,0.4939560705018008,50
75,2019-06-19T13:51:04Z,70,0.2483719900189714,50
76,2019-06-19T13:51:04Z,70,0.5867072510497529,50
77,2019-06-19T13:51:04Z,70,0.6790881816650445,50
78,2019-06-19T13:51:04Z,70,0.6614635798505477,50
79,2019-06-19T13:51:04Z,70,0.2561911821909821,50
80,2019-06-19T13:51:04Z,70,0.41571331254707133,50
81,2019-06-19T13:51:04Z,70,0.3887208565455398,50
82,2019-06-19T13:51:04Z,70,0.7437465172670213,50
83,2019-06-19T13:51:04Z,70,0.772215405580544,50
84,2019-06-19T13:51:04Z,70,0.5973047619125453,50
85,2019-06-19T13:51:04Z,70,0.621108730343085,50
86,2019-06-19T13:51:04Z,70,0.17253861714475796,50
87,2019-06-19T13:51:04Z,70,0.5351862781857514,50
88,2019-06-19T13:51:04Z,70,0.5388615036175372,50
89,2019-06-19T13:51:04Z,70,0.6098963019289182,50
90,2019-06-19T13:51:04Z,70,0.7200458767716076,50
91,2019-06-19T13:51:04Z,70,0.5828677739143917,50
92,2019-06-19T13:51:04Z,70,0.02068856338984738,50
93,2019-06-19T13:51:04Z,70,0.5850758321125362,50
94,2019-06-19T13:51:04Z,70,0.27227278962955914,50
95,2019-06-19T13:51:04Z,70,0.7129815654852683,50
96,2019-06-19T13:51:04Z,70,0.5315505749838931,50
97,2019-06-19T13:51:04Z,70,0.6150579455680613,50
98,2019-06-19T13:51:04Z,70,0.6597209554341714,50
99,2019-06-19T13:51:04Z,70,0.49862029095372856,50
100,2019-06-19T13:51:04Z,70,0.5616428716603266,50
1,2019-06-19T13:51:04Z,65,0.5457630555198864,50
2,2019-06-19T13:51:04Z,65,0.6090188819202843,50
3,2019-06-19T13:51:04Z,65,0.050489196878021024,50
4,2019-06-19T13:51:04Z,65,0.5796108676584444,50
5,2019-06-19T13:51:04Z,65,0.5907310635432832,50
6,2019-06-19T13:51:04Z,65,0.49660043954611566,50
7,2019-06-19T13:51:04Z,65,0.5635960016522287,50
8,2019-06-19T13:51:04Z,65,0.6331858031895498,50
9,2019-06-19T13:51:04Z,65,0.6134348421109421,50
10,2019-06-19T13:51:04Z,65,0.28216555591350906,50
11,2019-06-19T13:51:04Z,65,0.7023119145129604,50
12,2019-06-19T13:51:04Z,65,0.640644627071134,50
13,2019-06-19T13:51:04Z,65,0.5367289673100889,50
14,2019-06-19T13:51:04Z,65,0.6985715961795007,50
15,2019-06-19T13:51:04Z,65,0.38783404344401073,50
16,2019-06-19T13:51:04Z,65,0.6308476911745196,50
17,2019-06-19T13:51:04Z,65,0.5889681767114994,50
18,2019-06-19T13:51:04Z,65,0.7067114060865062,50
19,2019-06-19T13:51:04Z,65,0.6678923332786114,50
20,2019-06-19T13:51:04Z,65,0.6146136627239812,50
21,2019-06-19T13:51:04Z,65,0.731696871540823,50
22,2019-06-19T13:51:04Z,65,0.3693527493003466,50
23,2019-06-19T13:51:04Z,65,0.5639294226631953,50
24,2019-06-19T13:51:04Z,65,0.47974152936659425,50
25,2019-06-19T13:51:04Z,65,0.6631944921892208,50
26,2019-06-19T13:51:04Z,65,0.6219641973290497,50
27,2019-06-19T13:51:04Z,65,0.5589839170919945,50
28,2019-06-19T13:51:04Z,65,0.23066084977337487,50
29,2019-06-19T13:51:04Z,65,0.485748489098615,50
30,2019-06-19T13:51:04Z,65,0.2992559419630187,50
31,2019-06-19T13:51:04Z,65,0.5245190082649942,50
32,2019-06-19T13:51:04Z,65,0.6018814061830497,50
33,2019-06-19T13:51:04Z,65,0.43337639718788845,50
34,2019-06-19T13:51:04Z,65,0.6887278299436858,50
35,2019-06-19T13:51:04Z,65,0.43131192579206634,50
36,2019-06-19T13:51:04Z,65,0.6487148087658433,50
37,2019-06-19T13:51:04Z,65,0.309528123520982,50
38,2019-06-19T13:51:04Z,65,0.7453444732673753,50
39,2019-06-19T13:51:04Z,65,0.7567868131835961,50
40,2019-06-19T13:51:04Z,65,0.48259287122786804,50
41,2019-06-19T13:51:04Z,65,0.6902465806817235,50
42,2019-06-19T13:51:04Z,65,0.6728877599989991,50
43,2019-06-19T13:51:04Z,65,0.4563836417553101,50
44,2019-06-19T13:51:04Z,65,0.3535725018908069,50
45,2019-06-19T13:51:04Z,65,0.46046882022754265,50
46,2019-06-19T13:51:04Z,65,0.7918388243730858,50
47,2019-06-19T13:51:04Z,65,0.6028311555480296,50
48,2019-06-19T13:51:04Z,65,0.6605772580459011,50
49,2019-06-19T13:51:04Z,65,0.6043919911968542,50
50,2019-06-19T13:51:04Z,65,0.7097887384012864,50
51,2019-06-19T13:51:04Z,65,0.5263154794166003,50
52,2019-06-19T13:51:04Z,65,0.40717465501369815,50
53,2019-06-19T13:51:04Z,65,0.4439793524338382,50
54,2019-06-19T13:51:04Z,65,0.6538415408692367,50
55,2019-06-19T13:51:04Z,65,0.009707443395113879,50
56,2019-06-19T13:51:04Z,65,0.499257319869566,50
57,2019-06-19T13:51:04Z,65,0.4560069837331053,50
58,2019-06-19T13:51:04Z,65,0.4463575977295092,50
59,2019-06-19T13:51:04Z,65,0.5282271017658049,50
60,2019-06-19T13:51:04Z,65,0.45095901590913107,50
61,2019-06-19T13:51:04Z,65,0.7129751157742026,50
62,2019-06-19T13:51:04Z,65,0.6051720303892705,50
63,2019-06-19T13:51:04Z,65,0.7695800386121031,50
64,2019-06-19T13:51:04Z,65,0.6842465386177464,50
65,2019-06-19T13:51:04Z,65,0.6307004440446666,50
66,2019-06-19T13:51:04Z,65,0.14097779915544306,50
67,2019-06-19T13:51:04Z,65,0.4203000646461435,50
68,2019-06-19T13:51:04Z,65,0.7230380001416598,50
69,2019-06-19T13:51:04Z,65,-0.08675159937142485,50
70,2019-06-19T13:51:04Z,65,0.4848609462593188,50
71,2019-06-19T13:51:04Z,65,0.3775517048435627,50
72,2019-06-19T13:51:04Z,65,0.5877467134046626,50
73,2019-06-19T13:51:04Z,65,0.36442385691646845,50
74,2019-06-19T13:51:04Z,65,0.4238695687288819,50
75,2019-06-19T13:51:04Z,65,0.6897782512833018,50
76,2019-06-19T13:51:04Z,65,0.4571958646523787,50
77,2019-06-19T13:51:04Z,65,0.5485568678727478,50
78,2019-06-19T13:51:04Z,65,0.7061304147566265,50
79,2019-06-19T13:51:04Z,65,0.5381621448912518,50
80,2019-06-19T13:51:04Z,65,0.6727430747094312,50
81,2019-06-19T13:51:04Z,65,0.5725454862617849,50
82,2019-06-19T13:51:04Z,65,0.47937585558003604,50
83,2019-06-19T13:51:04Z,65,0.679128420903222,50
84,2019-06-19T13:51:04Z,65,0.31748822328953996,50
85,2019-06-19T13:51:04Z,65,0.4369303232195806,50
86,2019-06-19T13:51:04Z,65,0.3299617416989587,50
87,2019-06-19T13:51:04Z,65,0.41681828071784005,50
88,2019-06-19T13:51:04Z,65,0.6187133885889669,50
89,2019-06-19T13:51:04Z,65,0.3857186139268425,50
90,2019-06-19T13:51:04Z,65,0.4743958264367009,50
91,2019-06-19T13:51:04Z,65,0.7380892401911398,50
92,2019-06-19T13:51:04Z,65,0.32263750921485757,50
93,2019-06-19T13:51:04Z,65,0.6730698226886972,50
94,2019-06-19T13:51:04Z,65,0.7008309418776618,50
95,2019-06-19T13:51:04Z,65,0.02404804747989888,50
96,2019-06-19T13:51:04Z,65,0.6385840363357835,50
97,2019-06-19T13:51:04Z,65,0.5733193914638977,50
98,2019-06-19T13:51:04Z,65,0.7040887562557383,50
99,2019-06-19T13:51:04Z,65,0.5017281037909211,50
100,2019-06-19T13:51:04Z,65,0.5197265227447728,50
1,2019-06-19T13:51:04Z,60,0.058912345112030876,50
2,2019-06-19T13:51:04Z,60,0.6457755952930607,50
3,2019-06-19T13:51:04Z,60,0.5238873541621462,50
4,2019-06-19T13:51:04Z,60,0.050718547702931896,50
5,2019-06-19T13:51:04Z,60,0.3800047496735163,50
6,2019-06-19T13:51:04Z,60,0.5539095940687571,50
7,2019-06-19T13:51:04Z,60,0.6120023801923524,50
8,2019-06-19T13:51:04Z,60,0.5061804990809599,50
9,2019-06-19T13:51:04Z,60,0.4063841242189716,50
10,2019-06-19T13:51:04Z,60,0.49824087263569566,50
11,2019-06-19T13:51:04Z,60,0.5930195586041016,50
12,2019-06-19T13:51:04Z,60,0.54889999358252906,50
13,2019-06-19T13:51:04Z,60,0.6539271632480292,50
14,2019-06-19T13:51:04Z,60,0.5176240148604887,50
15,2019-06-19T13:51:04Z,60,0.5028850347726646,50
16,2019-06-19T13:51:04Z,60,0.716250358467679,50
17,2019-06-19T13:51:04Z,60,0.49102637190021337,50
18,2019-06-19T13:51:04Z,60,0.7261219331087487,50
19,2019-06-19T13:51:04Z,60,0.5300711788149746,50
20,2019-06-19T13:51:04Z,60,0.47476735101067796,50
21,2019-06-19T13:51:04Z,60,0.4730730648149386,50
22,2019-06-19T13:51:04Z,60,0.6392122632986795,50
23,2019-06-19T13:51:04Z,60,0.2920305503227963,50
24,2019-06-19T13:51:04Z,60,0.1158437250907105,50
25,2019-06-19T13:51:04Z,60,0.503465749463294,50
26,2019-06-19T13:51:04Z,60,0.697996688633074,50
27,2019-06-19T13:51:04Z,60,0.3559609631286897,50
28,2019-06-19T13:51:04Z,60,0.35695522734826785,50
29,2019-06-19T13:51:04Z,60,0.7426809407363322,50
30,2019-06-19T13:51:04Z,60,0.6347870078276392,50
31,2019-06-19T13:51:04Z,60,0.4551042187059684,50
32,2019-06-19T13:51:04Z,60,0.3665511302451139,50
33,2019-06-19T13:51:04Z,60,0.6557729335148546,50
34,2019-06-19T13:51:04Z,60,0.3765784976600983,50
35,2019-06-19T13:51:04Z,60,0.38427009288667746,50
36,2019-06-19T13:51:04Z,60,0.5481110990492025,50
37,2019-06-19T13:51:04Z,60,0.7244623805490288,50
38,2019-06-19T13:51:04Z,60,0.7129467044302854,50
39,2019-06-19T13:51:04Z,60,0.6867057650953894,50
40,2019-06-19T13:51:04Z,60,0.46351748309457863,50
41,2019-06-19T13:51:04Z,60,0.5353263813100355,50
42,2019-06-19T13:51:04Z,60,0.4809730509302713,50
43,2019-06-19T13:51:04Z,60,0.5377000411667101,50
44,2019-06-19T13:51:04Z,60,0.47917450658634725,50
45,2019-06-19T13:51:04Z,60,0.602904253097472,50
46,2019-06-19T13:51:04Z,60,0.539297244190091,50
47,2019-06-19T13:51:04Z,60,0.21972775640806122,50
48,2019-06-19T13:51:04Z,60,0.6878646353430118,50
49,2019-06-19T13:51:04Z,60,0.636743183307893,50
50,2019-06-19T13:51:04Z,60,0.4410571875000835,50
51,2019-06-19T13:51:04Z,60,0.6503861008812266,50
52,2019-06-19T13:51:04Z,60,0.5495237225611687,50
53,2019-06-19T13:51:04Z,60,0.30221610668217136,50
54,2019-06-19T13:51:04Z,60,0.6354374008693209,50
55,2019-06-19T13:51:04Z,60,0.5744672983552636,50
56,2019-06-19T13:51:04Z,60,-0.09514490911222223,50
57,2019-06-19T13:51:04Z,60,0.600693532533498,50
58,2019-06-19T13:51:04Z,60,0.474001833392139,50
59,2019-06-19T13:51:04Z,60,0.1598102186655998,50
60,2019-06-19T13:51:04Z,60,0.612600429383753,50
61,2019-06-19T13:51:04Z,60,0.7030587288138325,50
62,2019-06-19T13:51:04Z,60,0.7250849586249378,50
63,2019-06-19T13:51:04Z,60,0.6964107244938211,50
64,2019-06-19T13:51:04Z,60,0.6150220694266262,50
65,2019-06-19T13:51:04Z,60,0.65475473665464,50
66,2019-06-19T13:51:04Z,60,0.30859134580606334,50
67,2019-06-19T13:51:04Z,60,0.45197428911407483,50
68,2019-06-19T13:51:04Z,60,0.5993374565177945,50
69,2019-06-19T13:51:04Z,60,0.6682305507811432,50
70,2019-06-19T13:51:04Z,60,0.187822896921966,50
71,2019-06-19T13:51:04Z,60,0.3641662437397283,50
72,2019-06-19T13:51:04Z,60,0.5023929862846048,50
73,2019-06-19T13:51:04Z,60,0.5283248831000379,50
74,2019-06-19T13:51:04Z,60,0.48480671508883727,50
75,2019-06-19T13:51:04Z,60,0.5104571284797719,50
76,2019-06-19T13:51:04Z,60,0.4976086863889639,50
77,2019-06-19T13:51:04Z,60,0.5876829644694774,50
78,2019-06-19T13:51:04Z,60,0.4433032385525055,50
79,2019-06-19T13:51:04Z,60,0.30831986377303267,50
80,2019-06-19T13:51:04Z,60,0.6019962693285135,50
81,2019-06-19T13:51:04Z,60,0.19554313423688724,50
82,2019-06-19T13:51:04Z,60,0.6684754863345899,50
83,2019-06-19T13:51:04Z,60,0.6305014964947074,50
84,2019-06-19T13:51:04Z,60,0.5628227314401126,50
85,2019-06-19T13:51:04Z,60,0.5058270901702304,50
86,2019-06-19T13:51:04Z,60,0.537947084933552,50
87,2019-06-19T13:51:04Z,60,0.19464689715561376,50
88,2019-06-19T13:51:04Z,60,0.55037105029357,50
89,2019-06-19T13:51:04Z,60,0.5869248426685648,50
90,2019-06-19T13:51:04Z,60,0.5761976338520548,50
91,2019-06-19T13:51:04Z,60,0.3652923852118,50
92,2019-06-19T13:51:04Z,60,0.5982216196847374,50
93,2019-06-19T13:51:04Z,60,0.37477252043493775,50
94,2019-06-19T13:51:04Z,60,0.606957625279619,50
95,2019-06-19T13:51:04Z,60,0.5977265144932397,50
96,2019-06-19T13:51:04Z,60,0.621271721644495,50
97,2019-06-19T13:51:04Z,60,0.6765069443819625,50
98,2019-06-19T13:51:04Z,60,0.5504323251532413,50
99,2019-06-19T13:51:04Z,60,0.4409108278612478,50
100,2019-06-19T13:51:04Z,60,0.6352699637799581,50
1,2019-06-19T13:51:04Z,55,0.5094172863120872,50
2,2019-06-19T13:51:04Z,55,0.707774870481308,50
3,2019-06-19T13:51:04Z,55,0.805123798958755,50
4,2019-06-19T13:51:04Z,55,0.5542488862064826,50
5,2019-06-19T13:51:04Z,55,0.5835865239811763,50
6,2019-06-19T13:51:04Z,55,0.5154197682112053,50
7,2019-06-19T13:51:04Z,55,0.7295222941843691,50
8,2019-06-19T13:51:04Z,55,0.6569786522051979,50
9,2019-06-19T13:51:04Z,55,0.6515828644836852,50
10,2019-06-19T13:51:04Z,55,0.6741922136302761,50
11,2019-06-19T13:51:04Z,55,0.5156834038453567,50
12,2019-06-19T13:51:04Z,55,0.6401147115028516,50
13,2019-06-19T13:51:04Z,55,0.6603656848583039,50
14,2019-06-19T13:51:04Z,55,0.6382741044547958,50
15,2019-06-19T13:51:04Z,55,0.3557542723138753,50
16,2019-06-19T13:51:04Z,55,0.5625846037853945,50
17,2019-06-19T13:51:04Z,55,0.6579680519215106,50
18,2019-06-19T13:51:04Z,55,0.7625265068838888,50
19,2019-06-19T13:51:04Z,55,0.5074212840930744,50
20,2019-06-19T13:51:04Z,55,0.40090856546088716,50
21,2019-06-19T13:51:04Z,55,0.6151652177264644,50
22,2019-06-19T13:51:04Z,55,0.6717734333071254,50
23,2019-06-19T13:51:04Z,55,0.5396225580615888,50
24,2019-06-19T13:51:04Z,55,0.5331381648281898,50
25,2019-06-19T13:51:04Z,55,0.6323717510193059,50
26,2019-06-19T13:51:04Z,55,0.6253440347969427,50
27,2019-06-19T13:51:04Z,55,0.5535847659122354,50
28,2019-06-19T13:51:04Z,55,0.30557245880732425,50
29,2019-06-19T13:51:04Z,55,0.33114353329056845,50
30,2019-06-19T13:51:04Z,55,0.32308658036029014,50
31,2019-06-19T13:51:04Z,55,0.25606684542129193,50
32,2019-06-19T13:51:04Z,55,0.4354600302802357,50
33,2019-06-19T13:51:04Z,55,0.6411345521216067,50
34,2019-06-19T13:51:04Z,55,0.619928436318935,50
35,2019-06-19T13:51:04Z,55,0.5102752073494311,50
36,2019-06-19T13:51:04Z,55,0.5421898819523141,50
37,2019-06-19T13:51:04Z,55,0.5389674757131914,50
38,2019-06-19T13:51:04Z,55,0.6733227785808922,50
39,2019-06-19T13:51:04Z,55,0.3861358880108792,50
40,2019-06-19T13:51:04Z,55,0.521932407243537,50
41,2019-06-19T13:51:04Z,55,0.23252988663852106,50
42,2019-06-19T13:51:04Z,55,0.45879297936906377,50
43,2019-06-19T13:51:04Z,55,0.5168307689404625,50
44,2019-06-19T13:51:04Z,55,0.27610323555695165,50
45,2019-06-19T13:51:04Z,55,0.5059187403077348,50
46,2019-06-19T13:51:04Z,55,0.539750989232715,50
