status,Shrub_Cov,NDVI,Slope,Elev,Aspect,Solar,value
0,0.0353394,0.196009,0.71616,686,90,378832,0.9999865511309044
0,0.0019514,0.224003,3.1996000000000002,692,206.5650024,380870,0.9999838455382563
0,0.0019514,0.224003,3.1996000000000002,692,206.5650024,380870,0.9999838455382563
0,0.002938,0.23669,4.0760598,693,217.875,380717,0.9999838466327866
0,0.0133449,0.225196,3.1996000000000002,702,296.5650024,378818,0.999472232700151
0,0,0.235456,3.0775199,698,215.5379944,380614,0.9999151784077693
0,0,0.236447,6.2393899,699,239.0359955,379539,0.9999171090275581
0,5.955e-4,0.247962,2.5805399,705,213.6900024,381086,0.9995571463346101
0,0.0012234,0.249372,1.13226,706,161.5650024,380845,0.9991166599621014
0,0.0668929,0.209838,4.0760598,690,285.2550049,378121,0.9999836111103572
0,0.0387938,0.21473,3.0775199,691,305.5379944,378103,0.999965392992276
0,0.0142494,0.246579,2.5304899,718,315,379137,0.9696654993993432
0,0.0024736,0.26323,1.4321001,734,180,381998,0.573670022950606
0,0.0187702,0.214978,4.3187199,693,294.4440002,377822,0.9999404451027848
0,0.0116252,0.238276,4.5202298,746,251.5650024,381485,0.07313290575274008
0,0.0101664,0.244741,4.7666001,748,192.9949951,383135,0.09868674280215736
0,9.252e-4,0.239235,2.95035,748,194.0359955,382741,0.0488845998830925
0,0,0.235767,2.5805399,748,213.6900024,382418,0.03736837635004958
0,0.0138647,0.23127,6.0545001,752,225,382410,0.03275151031680951
0,0.060091,0.218571,9.5461302,755,228.0130005,381005,0.025622507565841432
0,0.0126725,0.24354,3.23927,697,276.3399963,379250,0.9999036593190743
0,0.0650526,0.176918,0,678,-1,379050,0.9999984971700694
0,0.0597457,0.20798,2.5304899,680,315,377897,0.9999979781717351
0,4.245e-4,0.231038,0.506415,689,225,379909,0.9999794485240492
0,5.083e-4,0.22955,0,689,-1,379699,0.9999758620971443
0,0.0027093,0.223958,1.01275,689,225,379913,0.9999810661368167
0,0.0069245,0.222822,2.95035,691,255.9640045,379716,0.9999784496990891
0,0.0040576,0.222394,3.5763299,692,233.1300049,380342,0.99998128577329
0,0.0023974,0.241124,4.3187199,694,204.4440002,381017,0.9999832904622789
0,0.0020175,0.247202,3.1996000000000002,698,206.5650024,381105,0.9999418995610269
0,4.209e-4,0.243262,2.5304899,704,225,380940,0.9996152932967438
0,4.302e-4,0.250186,2.0871301,706,149.0359955,381013,0.9993523590476271
0,0.0150003,0.232379,1.13226,706,251.5650024,380408,0.9988707095988147
0,0.0330226,0.227566,2.7251401,707,246.8009949,380572,0.9991829912770105
0,5.142e-4,0.251642,6.5740099,732,282.5289917,378174,0.5530931723894034
0,0.0039937,0.240208,4.9751902,748,248.9620056,381544,0.047885892471893066
0,0.0153322,0.239141,1.82533,749,191.3099976,382413,0.02885400922464442
0,5.176e-4,0.229371,5.15065,751,236.3099976,382088,0.02579855940432329
0,0.0267475,0.228449,5.36764,700,273.8139954,378327,0.9998066668630384
0,0.0486895,0.210254,1.60105,678,206.5650024,379808,0.999999332833258
0,0.0964347,0.178283,1.51893,679,135,379739,0.999999240357605
0,0.0042156,0.227727,2.0871301,696,329.0360107,378711,0.999841825287955
0,0.0014452,0.243648,4.0760598,699,217.875,381014,0.99993347168387825
0,6.723e-4,0.237569,1.60105,705,243.4349976,380411,0.9991581578787962
0,0.0017982,0.222873,5.4612598,746,191.3099976,383115,0.1419745273952793
0,0,0.232264,3.1996000000000002,751,243.4349976,382061,0.016336752114251226
0,0.0070973,0.228982,3.0775199,690,215.5379944,380649,0.9999901637169134
0,0.0014868,0.230763,3.5763299,692,233.1300049,380295,0.9999818531653475
0,2.671e-4,0.238417,3.5763299,698,270,379390,0.9998718262241321
0,0.002515,0.225947,0.506415,701,315,379794,0.999442933834186
0,0.002515,0.225947,0.506415,701,315,379794,0.999442933834186
0,0.0013055,0.235273,2.5304899,706,225,380945,0.9993029065781761
0,0.0347094,0.214998,2.2636399,709,198.4349976,381239,0.9987441360519375
0,0.0137327,0.226983,5.36764,712,273.8139954,378743,0.9955202998170453
0,0.0249158,0.230574,2.8624101,723,270,380466,0.9414581879834699
0,0,0.259901,5.0511498,731,278.1300049,379396,0.6742770895583714
0,0,0.249273,5.07621,738,219.2890015,382393,0.532502309719832
0,0.0065975,0.217463,5.8851299,748,194.0359955,383163,0.09873469211426109
0,0.0065975,0.217463,5.8851299,748,194.0359955,383163,0.09873469211426109
0,0.0194152,0.244588,2.1475899,750,180,382661,0.02928120586356343
0,0.0668482,0.221338,15.5042,774,255.651001,372683,1.8680228756363716e-5
0,0.0207502,0.228642,3.0775199,688,305.5379944,378052,0.9999833247712865
0,0.0011014,0.262544,2.2636399,707,288.4349976,379711,0.9986591404814705
0,0.0011014,0.262544,2.2636399,707,288.4349976,379711,0.9986591404814705
0,0.0067107,0.23164,1.82533,709,191.3099976,381149,0.9983706149867428
0,0.0081173,0.229772,1.60105,709,206.5650024,380949,0.9981035033683439
0,0.0101542,0.227999,1.60105,710,206.5650024,381069,0.9976630037521947
0,0.0170586,0.225747,3.39325,713,288.4349976,379197,0.9924379925752417
0,6.927e-4,0.267212,4.0760598,732,285.2550049,379694,0.6056261170067563
0,0.0010887,0.26218,3.5763299,733,270,380580,0.5986437517413457
0,0.0016847,0.256544,4.0760598,734,254.7449951,381064,0.6059011631970223
0,0.0061017,0.247052,2.2636399,716,288.4349976,380026,0.9861296741118197
0,0.0411552,0.234681,13.4314003,770,263.9909973,374191,5.661184501067341e-5
0,0.0135905,0.22195,1.60105,697,206.5650024,380419,0.9998994776435332
0,0.0084774,0.21631,3.0357201,680,135,379830,0.9999989191791261
0,0.0917852,0.191382,2.0248699,678,225,379573,0.9999994713995498
0,0.0044907,0.228875,1.60105,693,206.5650024,380564,0.9999667329537478
0,0.0016902,0.231201,1.51893,696,225,380379,0.9999171443303664
0,0.0073863,0.233031,1.01275,696,315,379074,0.9998393408028813
0,0.0035676,0.236679,5.0511498,703,225,380768,0.9998221111589604
0,0.0146623,0.226202,2.1475899,710,180,381262,0.998185968102914
0,0.0547002,0.213291,3.5763299,702,216.8699951,380887,0.9998600689149042
0,1.946e-4,0.263396,5.36764,733,273.8139954,379520,0.5896342720445676
0,0.0062191,0.256181,3.39325,738,288.4349976,380075,0.22919735787346107
0,0.0461255,0.231687,4.0760598,740,15.2551003,377809,0.08702382607330761
0,0.0522825,0.198465,5.4612598,744,258.6900024,380751,0.11078391421534126
0,0.0707385,0.193652,5.8851299,748,255.9640045,380872,0.054316650041491034
0,0.0215347,0.211714,1.4321001,692,180,380435,0.9999722747498471
0,0.0215347,0.211714,1.4321001,692,180,380435,0.9999722747498471
0,0.0081508,0.218702,3.5404799,681,225,380135,0.9999989017079883
0,0.0760435,0.196969,4.0446901,680,225,379936,0.9999994820897546
0,0.0674022,0.218647,3.94906,682,264.8059998,378702,0.9999985862815813
0,0.0227002,0.213749,5.15065,700,236.3099976,380175,0.9998951140463936
0,0.0120708,0.232856,3.8510301,692,291.8009949,378122,0.9999595413342938
0,0.017037,0.23316,2.5304899,697,261.8699951,379693,0.9999014473406094
0,0.0077108,0.257526,4.5482702,738,315,378364,0.1572854817344208
0,0.017857,0.207062,3.1996000000000002,687,153.4349976,380138,0.9999941628366479
0,0.0568319,0.201481,3.1996000000000002,750,296.5650024,380491,0.013571728952696758
0,0.0848955,0.20942,4.2891502,680,180,380562,0.9999997015891144
0,0.0710556,0.210819,3.0775199,702,215.5379944,380970,0.9998669564459582
0,0.0164019,0.235445,3.6817801,689,240.9450073,379796,0.9999917196029241
0,0.0057204,0.236006,2.5805399,693,303.6900024,378682,0.999941999444586
0,0.0121897,0.229961,3.0775199,697,215.5379944,380668,0.9999406418798092
0,0.0043676,0.238172,2.0248699,699,225,380535,0.999861077300206
0,0.0030505,0.242068,2.7251401,700,203.1990051,381020,0.9998804437705178
0,0.0051638,0.232592,3.5404799,706,135,380841,0.9994508240756439
0,0.030019,0.233654,1.60105,720,243.4349976,381073,0.9740811284608222
0,0.0170139,0.138436,4.0446901,726,225,381763,0.8746069177167067
0,0.014597,0.238454,2.5805399,728,213.6900024,381921,0.8827241413091568
0,0.0084155,0.244466,3.5763299,730,216.8699951,382095,0.8581819067151473
0,0.0322952,0.251553,3.39325,735,288.4349976,380074,0.4484371410901107
0,0.0177399,0.237628,1.13226,738,341.5650024,380229,0.14575468287791354
0,0.0301062,0.225228,4.9751902,748,291.0379944,379441,0.021265261213109718
0,0.0585077,0.19663,2.5304899,750,278.1300049,381231,0.015665628388817167
0,0.0475705,0.233772,11.9057999,772,258.0239868,376803,7.791029560386738e-5
0,0.0614315,0.224778,2.5304899,688,261.8699951,379226,0.9999921981953362
0,3.267e-4,0.217919,1.4321001,711,270,380353,0.9946419066482903
0,0.0116018,0.242276,2.5304899,693,278.1300049,379252,0.9999596939684492
0,0.0176431,0.244767,4.2891502,695,270,378910,0.9999519768725051
0,0.0224842,0.226671,4.3187199,701,294.4440002,378005,0.9995996074317925
0,0.0017923,0.239608,3.8510301,701,201.8009949,381317,0.9998924455326627
0,5.025e-4,0.240027,4.0760598,701,217.875,380859,0.9998733477405615
0,0.0221934,0.219855,2.0248699,713,225,381185,0.9957131604726327
0,0.0317029,0.213761,4.3187199,707,294.4440002,378314,0.9982276373229488
0,0.0579347,0.226323,1.60105,720,206.5650024,381408,0.9817996991826325
0,0.0627788,0.227185,2.8624101,748,0,379342,0.018577108562451036
0,0.0043726,0.228345,5.1996698,761,254.0549927,381495,0.0014644668279254435
0,0.0316842,0.23418,12.6992998,769,273.1799927,374019,5.192084762888594e-5
0,0.0579532,0.225941,12.7559004,778,276.3399963,373850,5.297082188028044e-6
0,0.0093158,0.220204,0.506415,686,315,379436,0.9999880979288992
0,0.0181025,0.223081,2.5304899,685,81.8699036,378898,0.9999940819518303
0,0.0358805,0.204691,4.79318,706,296.5650024,377758,0.9983791796700848
0,0.0107143,0.207905,3.1996000000000002,683,153.4349976,380373,0.99999807498321
0,0.0695899,0.207639,2.5805399,681,123.6900024,379468,0.9999988875320122
0,0.0133986,0.233929,2.8624101,697,90,379311,0.999894759584453
0,0.0091502,0.234033,3.64697,702,191.3099976,381489,0.9998664954026679
0,0.0149825,0.237239,3.6817801,703,209.0549927,381293,0.9998258802149471
0,0.0273322,0.226786,1.82533,707,281.3099976,380007,0.9985944009443606
0,0.0032156,0.110539,3.1996000000000002,730,153.4349976,382131,0.6157144501215177
0,0.062544,0.230389,1.82533,734,281.3099976,380781,0.5232783140357442
0,0.0052981,0.235356,1.60105,747,296.5650024,380973,0.020949432634260884
0,0.0840518,0.233413,13.9347,780,310.9140015,367587,3.428538349735884e-7
0,0.0274163,0.233219,1.4321001,731,270,381045,0.647301991622518
0,0.0104341,0.219176,0.71616,684,270,379510,0.9999936707241769
0,0.0034814,0.218998,0.506415,683,315,379040,0.9999931664475498
0,0.0883592,0.185488,4.3480902,684,279.4620056,377817,0.9999963895073081
0,0.0231568,0.227143,1.4321001,696,270,379607,0.9998976609007242
0,2.874e-4,0.232842,3.6817801,711,209.0549927,381612,0.9984795110103535
0,0.0090682,0.227394,3.1996000000000002,716,116.5650024,380700,0.9909307538216245
0,0.0011546,0.143208,5.2723298,728,118.3010025,380482,0.7426004320537802
0,0.0251696,0.160167,2.95035,727,255.9640045,380478,0.7508530524351682
0,0.0294999,0.244018,0.506415,734,135,381229,0.4564925100639115
0,0.0173815,0.245187,1.4321001,734,180,381724,0.5380361386595086
0,0.0540474,0.242424,2.0248699,704,225,380620,0.9996974408728977
0,0.0377227,0.243716,2.2636399,734,198.4349976,381955,0.6532680551144521
0,0.0517522,0.246395,2.5304899,734,225,381650,0.6709991473410655
0,0.0369712,0.249314,1.60105,736,243.4349976,381393,0.4302283013257748
0,0.0316938,0.234844,2.0248699,748,225,382142,0.038591017905455154
0,0.019919,0.230812,1.82533,760,348.6900024,380405,5.973274440826635e-4
0,5.346e-4,0.242742,3.5763299,715,143.1300049,381330,0.9954286946612406
0,0.0184433,0.210413,2.95035,690,284.0360107,378890,0.9999758375565528
0,0.0032737,0.228127,2.95035,697,284.0360107,379032,0.9998561802592822
0,0.002195,0.229721,3.0357201,705,225,381008,0.9995207536672377
0,0.0026789,0.23321,3.1996000000000002,713,153.4349976,381500,0.9970726903370307
0,0.0079021,0.222305,1.13226,723,198.4349976,381409,0.9283933058851856
0,6.607e-4,0.231069,5.36764,721,183.8139954,382120,0.988526324213354
0,2.061e-4,0.217082,7.6838899,721,193.3930054,381701,0.990954317785391
0,0.00286,0.129564,13.0254002,725,231.5820007,376767,0.8741308612292837
0,7.561e-4,0.132059,3.0775199,727,125.538002,380920,0.7069720378861674
0,0.0070839,0.133218,2.2636399,727,198.4349976,381507,0.7299661462220094
0,0.0035396,0.218449,2.0248699,697,225,380582,0.9999036024138362
0,0.0023965,0.247447,2.5304899,748,188.1300049,382708,0.047697690765842925
0,0.0275055,0.235892,5.5760102,718,230.1940002,381104,0.9941680046693371
0,0.0145438,0.239747,1.82533,749,191.3099976,382386,0.028461904649403104
0,0.028212,0.243634,8.5599003,774,311.6340027,375207,8.895993821106473e-6
0,0.0523791,0.20741,1.82533,685,168.6900024,380142,0.9999965636090102
0,0.031161,0.247711,2.0871301,722,210.9640045,381713,0.9745998003515822
0,8.095e-4,0.134811,2.1475899,731,180,382011,0.5216244645793984
0,0.0249384,0.245332,3.0775199,738,215.5379944,382293,0.45120649022159554
0,0.0103835,0.24319,1.4321001,698,270,379963,0.9998548911184031
0,0.0103835,0.24319,1.4321001,698,270,379963,0.9998548911184031
0,0.0222033,0.221333,0.71616,717,180,380923,0.9815718639472893
0,3.877e-4,0.12987,2.0248699,731,135,381454,0.44333067995670217
0,3.877e-4,0.12987,2.0248699,731,135,381454,0.44333067995670217
0,3.877e-4,0.12987,2.0248699,731,135,381454,0.44333067995670217
0,0.003777,0.256607,3.5404799,748,315,379487,0.01582808711111922
0,0.003777,0.256607,3.5404799,748,315,379487,0.01582808711111922
0,0.0213758,0.247077,4.0446901,752,225,382618,0.027536845438734015
0,0.0365044,0.188934,5.15065,693,326.3099976,375857,0.9998734494909277
0,0.0142599,0.22086,1.4321001,717,180,381203,0.9851362915412718
0,0.0188515,0.249002,8.1112804,756,232.125,381528,0.01570853997066085
0,0.0010321,0.221447,2.95035,687,194.0359955,380791,0.9999951687354732
0,0.0466596,0.219121,3.39325,692,288.4349976,378613,0.9999704803324789
0,9.236e-4,0.170105,5.07621,733,230.7109985,381818,0.619381562988622
0,0.0039337,0.124623,4.7666001,732,167.0050049,382314,0.6300812906319814
0,0.0590997,0.21521,6.8552599,741,261.0270081,379569,0.2216217340683024
0,0.0436906,0.266704,4.65874,748,274.3989868,380356,0.048192778640832726
0,0.0383705,0.250285,6.0753298,760,229.7640076,382526,0.006357870662577998
0,0.0437375,0.189619,7.4857101,761,182.7259979,383059,0.005349017517853048
0,4.817e-4,0.220311,3.5404799,687,135,380169,0.9999944849923521
0,0.0429457,0.216361,0.506415,692,315,379601,0.9999590077408516
0,0.0236482,0.249199,1.60105,711,243.4349976,380833,0.9975186396758318
0,0.0041349,0.196265,1.82533,732,168.6900024,381613,0.5400723949071022
0,0.0228035,0.260354,3.5763299,752,306.8699951,379767,0.007827745586174073
0,0.0293419,0.197057,9.6362696,765,186.3399963,382665,0.0024348514585672974
0,0.118516,0.190127,5.07621,765,219.2890015,382605,0.0017115712116236319
0,0.0101175,0.264373,2.0248699,711,225,380811,0.9977712863647503
0,0,0.25874,4.3187199,712,245.5559998,380398,0.9976609852897892
0,0.0045785,0.216597,2.95035,690,165.9640045,380639,0.9999884859450417
0,0.0045785,0.216597,2.95035,690,165.9640045,380639,0.9999884859450417
0,0.0154236,0.231081,1.82533,732,101.3099976,380522,0.5298665979982611
0,0.0188978,0.24517,3.23927,715,186.3399963,381715,0.9965244918652078
0,0.0012678,0.212263,1.4321001,692,180,380504,0.9999675193770069
0,7.38e-5,0.216916,2.7251401,691,156.8009949,380595,0.9999831958573324
0,0,0.245274,3.5404799,716,225,381473,0.9943217371561157
0,0.0330389,0.247751,2.5304899,750,278.1300049,380984,0.017497200540989924
0,0.0271784,0.17016,8.7751198,771,158.6289978,382398,2.7476718711205104e-4
0,0.0271784,0.17016,8.7751198,771,158.6289978,382398,2.7476718711205104e-4
0,0.0464164,0.207699,2.5304899,693,278.1300049,378998,0.9999556445192307
0,0.0310605,0.219576,1.51893,696,315,378967,0.9998656726157417
0,0.0813473,0.203503,4.65874,684,302.4710083,376668,0.9999948879930873
0,0.0801347,0.20358,5.07621,686,309.2890015,376254,0.9999904098872663
0,0.0020209,0.185715,7.1601801,733,264.2890015,379035,0.4730355721946991
0,0.0061914,0.125728,6.5740099,741,167.470993,382709,0.22851835293472597
0,0.0135849,0.202532,3.8510301,732,158.1990051,381609,0.690341333768684
0,0.0461934,0.216958,1.82533,690,281.3099976,379390,0.999981678032729
0,0.0019748,0.237653,1.60105,748,153.4349976,381884,0.024822013177287893
0,0,0.230826,4.5202298,750,251.5650024,381393,0.021351229685836887
0,0.0260076,0.229892,10.0249996,769,261.8699951,378297,1.6767597901040353e-4
0,0.0010552,0.225656,4.5202298,722,251.5650024,380695,0.963770809661605
0,0.0010552,0.225656,4.5202298,722,251.5650024,380695,0.963770809661605
0,0.0115919,0.231192,9.5848703,766,267.8789978,377947,2.519792909394262e-4
0,0.0115919,0.231192,9.5848703,766,267.8789978,377947,2.519792909394262e-4
0,0.0115919,0.231192,9.5848703,766,267.8789978,377947,2.519792909394262e-4
0,0.0393079,0.188261,10.7456999,779,162.7590027,381966,5.750123396838244e-5
0,0.0025131,0.221198,3.1996000000000002,686,206.5650024,380681,0.9999963694369296
0,7.981e-4,0.221108,4.0760598,687,254.7449951,379238,0.9999924645082982
0,0.038842,0.198194,4.79318,701,206.5650024,381332,0.9999128863963604
0,0.0172886,0.221767,2.0871301,711,210.9640045,381319,0.9976006779120882
0,0.0218697,0.232473,4.3480902,746,260.5379944,380776,0.05438313797197463
0,0.0163527,0.239921,4.0760598,748,254.7449951,381406,0.04086079041841716
0,0.0446423,0.245706,0.506415,711,135,380547,0.9969967165883523
0,0.0810387,0.192457,5.2723298,703,298.3009949,376998,0.9993376305559418
0,0.0450956,0.24385,3.5763299,731,216.8699951,382150,0.8703849525207666
0,0.007621,0.219171,2.8624101,714,270,380104,0.99135743151190725
0,0.0148013,0.230087,3.5763299,721,233.1300049,381450,0.978818410175875
0,0.0052123,0.224603,1.82533,689,281.3099976,379295,0.9999797715653553
0,1.199e-4,0.231257,4.0446901,698,135,380679,0.9999340206035625
0,0.0014722,0.230549,4.1687398,696,120.9639969,379958,0.9999486739369983
0,0.0211927,0.228495,2.0248699,731,225,381845,0.7348988783907006
0,0.0042187,0.230378,7.2646298,738,281.3099976,377754,0.1732652660728683
0,0.0042187,0.230378,7.2646298,738,281.3099976,377754,0.1732652660728683
0,3.344e-4,0.141884,5.15065,751,213.6900024,382956,0.01734192740785394
0,0.0025399,0.224085,2.5304899,690,261.8699951,379641,0.9999804713253151
0,0.0016484,0.229175,2.7251401,696,203.1990051,380713,0.9999460957788235
0,0.0521653,0.173942,1.13226,704,18.4349003,379340,0.9988111460919323
0,0.001269,0.219461,2.2636399,713,198.4349976,381419,0.995568177940837
0,0.001269,0.219461,2.2636399,713,198.4349976,381419,0.995568177940837
0,2.813e-4,0.21789,3.6817801,714,240.9450073,380777,0.9943417161799578
0,0.0020788,0.222314,1.13226,688,341.5650024,378968,0.999977250656651
0,0.0020788,0.222314,1.13226,688,341.5650024,378968,0.999977250656651
0,0.0130718,0.215442,2.7251401,691,203.1990051,380703,0.9999854670805638
0,0.0419809,0.222412,5.2723298,720,241.6990051,380763,0.987774997507261
0,2.142e-4,0.229511,0.506415,726,225,381219,0.8191618904171657
0,0.0421637,0.235063,1.13226,726,251.5650024,381174,0.8896369105108342
0,0.0339077,0.203829,5.1996698,737,254.0549927,380703,0.394222742988649
0,6.3e-6,0.220757,4.65874,743,302.4710083,378876,0.040701477917876636
0,0.0038756,0.236249,5.4612598,742,258.6900024,380179,0.1273493246223125
0,1.065e-4,0.219934,6.2393899,759,239.0359955,381917,0.0034555626893611026
0,0.0020467,0.223457,3.5763299,689,270,379016,0.9999844521065904
0,0.0042452,0.218687,3.39325,715,198.4349976,381709,0.9950694457147969
0,0.0102722,0.236639,1.82533,728,281.3099976,380725,0.772412959528824
0,0.0065603,0.20923,4.2891502,749,0,378060,0.005695616977170271
0,0.0414923,0.223274,0,703,-1,380153,0.9994144474398696
0,0.0036853,0.236195,1.60105,696,243.4349976,380298,0.999920619265295
0,0.0015203,0.23105,0,696,-1,379986,0.9998662743108172
0,0.0015203,0.23105,0,696,-1,379986,0.9998662743108172
0,5.279e-4,0.227877,1.13226,699,251.5650024,380237,0.9997735212971572
0,0.0337633,0.217305,0.506415,706,315,380066,0.9985033172317116
0,0.0710939,0.210794,0.71616,711,270,380392,0.9965988366816791
0,0.0402478,0.227909,1.4321001,706,270,380126,0.9990202749807924
0,0.0053065,0.22387,0.506415,726,315,380740,0.7801415427949215
0,0.0013378,0.196473,4.65874,741,274.3989868,380134,0.09400793207930738
0,0.0013626,0.228916,5.07621,746,309.2890015,378214,0.016827615324381866
0,0.0223756,0.226632,4.79318,700,296.5650024,377593,0.9996706171836913
0,0.027036,0.21161,5.36764,704,273.8139954,378503,0.9993973332370596
0,0.0466706,0.200365,2.5304899,705,188.1300049,381298,0.9995981225415528
0,0.0127208,0.248759,5.90657,715,205.0169983,381761,0.9981573961965138
0,0.0093773,0.227119,3.6817801,726,330.9450073,378066,0.7122483194280936
0,0,0.251444,5.15065,719,213.6900024,381850,0.9932130272787033
0,0.0689337,0.205256,3.64697,759,258.6900024,381521,0.0025952252495640995
0,0.0045431,0.220074,3.8510301,687,291.8009949,377934,0.9999859602171367
0,0.0045431,0.220074,3.8510301,687,291.8009949,377934,0.9999859602171367
0,0.0045747,0.227264,2.5304899,696,261.8699951,379855,0.9999164723082856
0,0.0040581,0.228521,2.95035,697,255.9640045,379977,0.9999075550424462
0,0.0058233,0.256461,4.5202298,719,161.5650024,382000,0.9934214983692786
0,1.83e-5,0.226551,1.60105,699,206.5650024,380746,0.99983847034750994
0,0.0376931,0.24939,4.7666001,718,167.0050049,381965,0.9961921467985014
0,0.0284197,0.228968,4.5202298,718,198.4349976,381944,0.9945829613733831
0,0.0598966,0.233464,4.0760598,719,217.875,381662,0.9936271389203138
0,0.0321542,0.212738,1.13226,726,251.5650024,381141,0.8547727884669917
0,0.0303933,0.221724,5.07621,721,230.7109985,381229,0.9848189793816058
0,0,0.173981,7.6675801,749,248.1990051,380438,0.02321688899883669
0,0,0.173981,7.6675801,749,248.1990051,380438,0.02321688899883669
0,1.163e-4,0.134183,8.9016104,760,208.6100006,382495,0.003020107734289126
0,0.0010627,0.140085,5.5760102,760,140.1940002,382186,0.0012777876070670018
0,0.0229786,0.204215,2.0871301,685,300.9639893,378315,0.9999896348414961
0,0.0789638,0.191105,2.5304899,706,261.8699951,380177,0.9992932145905944
0,0.0357765,0.232761,2.0871301,732,239.0359955,381465,0.6841807081190218
0,0.0029725,0.237488,3.64697,693,281.3099976,378616,0.9999536151481202
0,0.0036562,0.232875,4.0760598,697,232.125,380551,0.9999478778507932
0,8.964e-4,0.226885,1.82533,699,101.3099976,379849,0.999781327883718
0,0.0071069,0.247747,3.39325,731,198.4349976,382424,0.8401883495371207
0,0.074234,0.21671,2.95035,706,255.9640045,380207,0.999479261757654
0,0.0370959,0.214072,2.5805399,728,213.6900024,381998,0.8855214934362855
0,0.0018142,0.2369,1.13226,738,341.5650024,380345,0.1328875562680749
0,0.0073057,0.245177,3.94906,738,264.8059998,380322,0.25915392301040735
0,0.0010185,0.196573,4.1687398,748,210.9640045,382862,0.04688444706279466
0,0.0356501,0.208667,1.82533,685,168.6900024,379919,0.9999955944282264
0,0.0043368,0.218816,2.8624101,698,0,377740,0.9996624129204135
0,0.0107697,0.216666,2.7251401,706,246.8009949,380360,0.9990591946135441
0,0.0229227,0.228804,2.95035,714,255.9640045,380491,0.9943784788456638
0,5.252e-4,0.244543,3.64697,733,258.6900024,380920,0.6001081211664844
0,0.0039524,0.249538,3.1996000000000002,734,243.4349976,381523,0.5947423945212269
0,1.993e-4,0.152948,6.8552599,768,171.0269928,383659,4.4251367142953763e-4
0,0.0294706,0.223763,2.8624101,690,270,379148,0.9999825552908163
0,0.0017156,0.221596,1.4321001,699,0,379028,0.9996494568316769
0,0.0017156,0.221596,1.4321001,699,0,379028,0.9996494568316769
0,0.0040063,0.219536,2.2636399,705,288.4349976,379610,0.9988135103697316
0,0.0165615,0.222308,3.23927,705,276.3399963,379354,0.9990956126520647
0,0,0.213784,4.3187199,708,245.5559998,380376,0.9987710284032493
0,0.0276506,0.22756,2.0871301,713,239.0359955,380997,0.9959192057107267
0,0.0116436,0.153541,4.3480902,728,170.5379944,382498,0.8715839908770661
0,0.0308792,0.24359,1.82533,731,258.6900024,381082,0.7006820250106752
0,0.0308792,0.24359,1.82533,731,258.6900024,381082,0.7006820250106752
0,0.0241112,0.236761,0,699,-1,379854,0.9997589826735853
0,0.0579766,0.233098,4.2891502,701,270,379118,0.999836585015479
0,0.0525068,0.232874,2.8624101,702,270,379713,0.9997559290123806
0,0,0.182265,9.2566795,725,237.529007,379499,0.9367802392015453
0,0,0.182265,9.2566795,725,237.529007,379499,0.9367802392015453
0,0.007222,0.250549,3.23927,736,263.6600037,380951,0.4108362214235085
0,0.0519869,0.230295,1.60105,706,243.4349976,380483,0.9993044899233118
0,0.004567,0.220182,1.82533,688,191.3099976,380381,0.9999902754513481
0,0.0065348,0.219507,1.4321001,709,270,380355,0.997073888288425
0,0.0274527,0.202128,0.506415,711,315,380267,0.993710248357723
0,0.0274527,0.202128,0.506415,711,315,380267,0.993710248357723
0,0.038876,0.238476,1.13226,711,251.5650024,380628,0.9970894364623508
0,0.0662675,0.227688,1.60105,730,296.5650024,380231,0.70355572757279
0,0.0662675,0.227688,1.60105,730,296.5650024,380231,0.70355572757279
0,0.0647477,0.233376,2.5304899,731,278.1300049,380436,0.7227909035581839
0,0.0089304,0.225981,1.4321001,690,270,379585,0.9999757703183567
0,0.0080417,0.137575,2.5805399,729,303.6900024,379993,0.46983413931540197
0,0.0930108,0.236734,3.8510301,735,291.8009949,379528,0.526342054811279
0,8.159e-4,0.240692,7.2126002,744,290.2250061,377307,0.03510342829094712
0,0.0262331,0.239468,1.51893,747,225,382178,0.044532223374972105
0,0.011212,0.218714,4.0760598,755,254.7449951,381707,0.005893358857602668
0,0.011212,0.218714,4.0760598,755,254.7449951,381707,0.005893358857602668
0,0.0085286,0.229234,1.51893,697,315,379189,0.9998196441003846
0,0.0510561,0.220955,1.13226,710,251.5650024,380565,0.997603345222793
0,0.0212068,0.240272,2.5805399,725,236.3099976,381521,0.9377027296984455
0,0.01659,0.236562,2.5805399,726,213.6900024,381972,0.9292746756113368
0,0.0156458,0.238307,3.5763299,726,180,382393,0.9535897364568768
0,1.938e-4,0.17786,3.8510301,770,338.1990051,379330,2.1599427363531148e-5
0,0.0100116,0.244039,4.9751902,727,201.0379944,382402,0.9565675693325277
0,0.0050452,0.242715,4.5202298,729,198.4349976,382480,0.9187243232447406
0,0.0032628,0.238508,1.4321001,708,270,380284,0.9979904559594668
0,0.011786,0.233652,3.0775199,709,234.4620056,380946,0.998752220259625
0,0.0116171,0.248717,4.0760598,730,217.875,382138,0.8818457670469126
0,3.325e-4,0.207964,4.3480902,726,279.4620056,379503,0.8122150535356533
0,0.0231507,0.24603,3.8510301,731,201.8009949,382463,0.87271973589055
0,0.0394617,0.226891,5.4612598,735,258.6900024,380015,0.5302977531917653
0,0.001348,0.242721,2.0248699,742,225,382051,0.1326982033078801
